[2026-03-31 13:48:52,937][asyncio][DEBUG] - Using selector: EpollSelector
[2026-04-05 14:23:01,590][isaaclab.envs.direct_rl_env][WARNING] - Seed not set for the environment. The environment creation may not be deterministic.
[2026-04-05 14:54:05,561][asyncio][DEBUG] - Using selector: EpollSelector
[2026-04-05 14:54:08,420][AutoNode][DEBUG] - Defining data type 'any' as 'Any'
[2026-04-05 14:54:08,420][AutoNode][DEBUG] - Defining data type 'bool' as 'Bool' and array 'BoolArray
[2026-04-05 14:54:08,420][AutoNode][DEBUG] - Defining data type 'bundle' as 'Bundle'
[2026-04-05 14:54:08,420][AutoNode][DEBUG] - Defining data type 'colord[3]' as 'Color3d' and array 'Color3dArray
[2026-04-05 14:54:08,420][AutoNode][DEBUG] - Defining data type 'colorf[3]' as 'Color3f' and array 'Color3fArray
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'colorh[3]' as 'Color3h' and array 'Color3hArray
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'colord[4]' as 'Color4d' and array 'Color4dArray
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'colorf[4]' as 'Color4f' and array 'Color4fArray
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'colorh[4]' as 'Color4h' and array 'Color4hArray
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'double' as 'Double' and array 'DoubleArray
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'double[2]' as 'Double2' and array 'Double2Array
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'double[3]' as 'Double3' and array 'Double3Array
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'double[4]' as 'Double4' and array 'Double4Array
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'execution' as 'Execution'
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'float' as 'Float' and array 'FloatArray
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'float[2]' as 'Float2' and array 'Float2Array
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'float[3]' as 'Float3' and array 'Float3Array
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'float[4]' as 'Float4' and array 'Float4Array
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'frame[4]' as 'Frame' and array 'FrameArray
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'half' as 'Half' and array 'HalfArray
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'half[2]' as 'Half2' and array 'Half2Array
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'half[3]' as 'Half3' and array 'Half3Array
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'half[4]' as 'Half4' and array 'Half4Array
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'int' as 'Int' and array 'IntArray
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'int[2]' as 'Int2' and array 'Int2Array
[2026-04-05 14:54:08,421][AutoNode][DEBUG] - Defining data type 'int[3]' as 'Int3' and array 'Int3Array
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'int[4]' as 'Int4' and array 'Int4Array
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'int64' as 'Int64' and array 'Int64Array
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'matrixd[2]' as 'Matrix2d' and array 'Matrix2dArray
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'matrixd[3]' as 'Matrix3d' and array 'Matrix3dArray
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'matrixd[4]' as 'Matrix4d' and array 'Matrix4dArray
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'normald[3]' as 'Normal3d' and array 'Normal3dArray
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'normalf[3]' as 'Normal3f' and array 'Normal3fArray
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'normalh[3]' as 'Normal3h' and array 'Normal3hArray
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'objectId' as 'ObjectId' and array 'ObjectIdArray
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'path' as 'Path'
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'pointd[3]' as 'Point3d' and array 'Point3dArray
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'pointf[3]' as 'Point3f' and array 'Point3fArray
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'pointh[3]' as 'Point3h' and array 'Point3hArray
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'quatd[4]' as 'Quatd' and array 'QuatdArray
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'quatf[4]' as 'Quatf' and array 'QuatfArray
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'quath[4]' as 'Quath' and array 'QuathArray
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'string' as 'String'
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'target' as 'Target'
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'texcoordd[2]' as 'TexCoord2d' and array 'TexCoord2dArray
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'texcoordf[2]' as 'TexCoord2f' and array 'TexCoord2fArray
[2026-04-05 14:54:08,422][AutoNode][DEBUG] - Defining data type 'texcoordh[2]' as 'TexCoord2h' and array 'TexCoord2hArray
[2026-04-05 14:54:08,423][AutoNode][DEBUG] - Defining data type 'texcoordd[3]' as 'TexCoord3d' and array 'TexCoord3dArray
[2026-04-05 14:54:08,423][AutoNode][DEBUG] - Defining data type 'texcoordf[3]' as 'TexCoord3f' and array 'TexCoord3fArray
[2026-04-05 14:54:08,423][AutoNode][DEBUG] - Defining data type 'texcoordh[3]' as 'TexCoord3h' and array 'TexCoord3hArray
[2026-04-05 14:54:08,423][AutoNode][DEBUG] - Defining data type 'timecode' as 'Timecode' and array 'TimecodeArray
[2026-04-05 14:54:08,423][AutoNode][DEBUG] - Defining data type 'token' as 'Token' and array 'TokenArray
[2026-04-05 14:54:08,423][AutoNode][DEBUG] - Defining data type 'uchar' as 'UChar' and array 'UCharArray
[2026-04-05 14:54:08,423][AutoNode][DEBUG] - Defining data type 'uint' as 'UInt' and array 'UIntArray
[2026-04-05 14:54:08,423][AutoNode][DEBUG] - Defining data type 'uint64' as 'UInt64' and array 'UInt64Array
[2026-04-05 14:54:08,423][AutoNode][DEBUG] - Defining data type 'vectord[3]' as 'Vector3d' and array 'Vector3dArray
[2026-04-05 14:54:08,423][AutoNode][DEBUG] - Defining data type 'vectorf[3]' as 'Vector3f' and array 'Vector3fArray
[2026-04-05 14:54:08,423][AutoNode][DEBUG] - Defining data type 'vectorh[3]' as 'Vector3h' and array 'Vector3hArray
[2026-04-05 14:54:10,146][trimesh.util][DEBUG] - falling back to hashlib hashing: `pip install xxhash`for 50x faster cache checks
[2026-04-05 14:54:12,371][h5py._conv][DEBUG] - Creating converter from 7 to 5
[2026-04-05 14:54:12,371][h5py._conv][DEBUG] - Creating converter from 5 to 7
[2026-04-05 14:54:12,371][h5py._conv][DEBUG] - Creating converter from 7 to 5
[2026-04-05 14:54:12,371][h5py._conv][DEBUG] - Creating converter from 5 to 7
[2026-04-05 14:54:12,727][matplotlib][DEBUG] - matplotlib data path: /isaac-sim/exts/omni.isaac.core_archive/pip_prebundle/matplotlib/mpl-data
[2026-04-05 14:54:12,733][matplotlib][DEBUG] - CONFIGDIR=/home/danielc174/.config/matplotlib
[2026-04-05 14:54:12,735][matplotlib][DEBUG] - interactive is False
[2026-04-05 14:54:12,735][matplotlib][DEBUG] - platform is linux
[2026-04-05 14:54:35,216][isaaclab.envs.direct_rl_env][WARNING] - Seed not set for the environment. The environment creation may not be deterministic.
[2026-04-05 15:08:08,110][asyncio][DEBUG] - Using selector: EpollSelector
[2026-04-05 15:08:10,845][AutoNode][DEBUG] - Defining data type 'any' as 'Any'
[2026-04-05 15:08:10,845][AutoNode][DEBUG] - Defining data type 'bool' as 'Bool' and array 'BoolArray
[2026-04-05 15:08:10,845][AutoNode][DEBUG] - Defining data type 'bundle' as 'Bundle'
[2026-04-05 15:08:10,845][AutoNode][DEBUG] - Defining data type 'colord[3]' as 'Color3d' and array 'Color3dArray
[2026-04-05 15:08:10,845][AutoNode][DEBUG] - Defining data type 'colorf[3]' as 'Color3f' and array 'Color3fArray
[2026-04-05 15:08:10,845][AutoNode][DEBUG] - Defining data type 'colorh[3]' as 'Color3h' and array 'Color3hArray
[2026-04-05 15:08:10,845][AutoNode][DEBUG] - Defining data type 'colord[4]' as 'Color4d' and array 'Color4dArray
[2026-04-05 15:08:10,845][AutoNode][DEBUG] - Defining data type 'colorf[4]' as 'Color4f' and array 'Color4fArray
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'colorh[4]' as 'Color4h' and array 'Color4hArray
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'double' as 'Double' and array 'DoubleArray
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'double[2]' as 'Double2' and array 'Double2Array
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'double[3]' as 'Double3' and array 'Double3Array
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'double[4]' as 'Double4' and array 'Double4Array
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'execution' as 'Execution'
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'float' as 'Float' and array 'FloatArray
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'float[2]' as 'Float2' and array 'Float2Array
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'float[3]' as 'Float3' and array 'Float3Array
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'float[4]' as 'Float4' and array 'Float4Array
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'frame[4]' as 'Frame' and array 'FrameArray
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'half' as 'Half' and array 'HalfArray
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'half[2]' as 'Half2' and array 'Half2Array
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'half[3]' as 'Half3' and array 'Half3Array
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'half[4]' as 'Half4' and array 'Half4Array
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'int' as 'Int' and array 'IntArray
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'int[2]' as 'Int2' and array 'Int2Array
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'int[3]' as 'Int3' and array 'Int3Array
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'int[4]' as 'Int4' and array 'Int4Array
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'int64' as 'Int64' and array 'Int64Array
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'matrixd[2]' as 'Matrix2d' and array 'Matrix2dArray
[2026-04-05 15:08:10,846][AutoNode][DEBUG] - Defining data type 'matrixd[3]' as 'Matrix3d' and array 'Matrix3dArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'matrixd[4]' as 'Matrix4d' and array 'Matrix4dArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'normald[3]' as 'Normal3d' and array 'Normal3dArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'normalf[3]' as 'Normal3f' and array 'Normal3fArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'normalh[3]' as 'Normal3h' and array 'Normal3hArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'objectId' as 'ObjectId' and array 'ObjectIdArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'path' as 'Path'
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'pointd[3]' as 'Point3d' and array 'Point3dArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'pointf[3]' as 'Point3f' and array 'Point3fArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'pointh[3]' as 'Point3h' and array 'Point3hArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'quatd[4]' as 'Quatd' and array 'QuatdArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'quatf[4]' as 'Quatf' and array 'QuatfArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'quath[4]' as 'Quath' and array 'QuathArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'string' as 'String'
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'target' as 'Target'
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'texcoordd[2]' as 'TexCoord2d' and array 'TexCoord2dArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'texcoordf[2]' as 'TexCoord2f' and array 'TexCoord2fArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'texcoordh[2]' as 'TexCoord2h' and array 'TexCoord2hArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'texcoordd[3]' as 'TexCoord3d' and array 'TexCoord3dArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'texcoordf[3]' as 'TexCoord3f' and array 'TexCoord3fArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'texcoordh[3]' as 'TexCoord3h' and array 'TexCoord3hArray
[2026-04-05 15:08:10,847][AutoNode][DEBUG] - Defining data type 'timecode' as 'Timecode' and array 'TimecodeArray
[2026-04-05 15:08:10,848][AutoNode][DEBUG] - Defining data type 'token' as 'Token' and array 'TokenArray
[2026-04-05 15:08:10,848][AutoNode][DEBUG] - Defining data type 'uchar' as 'UChar' and array 'UCharArray
[2026-04-05 15:08:10,848][AutoNode][DEBUG] - Defining data type 'uint' as 'UInt' and array 'UIntArray
[2026-04-05 15:08:10,848][AutoNode][DEBUG] - Defining data type 'uint64' as 'UInt64' and array 'UInt64Array
[2026-04-05 15:08:10,848][AutoNode][DEBUG] - Defining data type 'vectord[3]' as 'Vector3d' and array 'Vector3dArray
[2026-04-05 15:08:10,848][AutoNode][DEBUG] - Defining data type 'vectorf[3]' as 'Vector3f' and array 'Vector3fArray
[2026-04-05 15:08:10,848][AutoNode][DEBUG] - Defining data type 'vectorh[3]' as 'Vector3h' and array 'Vector3hArray
[2026-04-05 15:08:12,441][trimesh.util][DEBUG] - falling back to hashlib hashing: `pip install xxhash`for 50x faster cache checks
[2026-04-05 15:08:14,097][h5py._conv][DEBUG] - Creating converter from 7 to 5
[2026-04-05 15:08:14,098][h5py._conv][DEBUG] - Creating converter from 5 to 7
[2026-04-05 15:08:14,098][h5py._conv][DEBUG] - Creating converter from 7 to 5
[2026-04-05 15:08:14,098][h5py._conv][DEBUG] - Creating converter from 5 to 7
[2026-04-05 15:08:14,292][matplotlib][DEBUG] - matplotlib data path: /isaac-sim/exts/omni.isaac.core_archive/pip_prebundle/matplotlib/mpl-data
[2026-04-05 15:08:14,296][matplotlib][DEBUG] - CONFIGDIR=/home/danielc174/.config/matplotlib
[2026-04-05 15:08:14,298][matplotlib][DEBUG] - interactive is False
[2026-04-05 15:08:14,298][matplotlib][DEBUG] - platform is linux
[2026-04-05 15:08:37,367][isaaclab.envs.direct_rl_env][WARNING] - Seed not set for the environment. The environment creation may not be deterministic.
[2026-04-05 15:41:02,607][asyncio][DEBUG] - Using selector: EpollSelector
[2026-04-05 15:59:02,811][asyncio][DEBUG] - Using selector: EpollSelector
[2026-04-05 15:59:23,081][AutoNode][DEBUG] - Defining data type 'any' as 'Any'
[2026-04-05 15:59:25,016][AutoNode][DEBUG] - Defining data type 'bool' as 'Bool' and array 'BoolArray
[2026-04-05 15:59:27,168][AutoNode][DEBUG] - Defining data type 'bundle' as 'Bundle'
[2026-04-05 15:59:29,262][AutoNode][DEBUG] - Defining data type 'colord[3]' as 'Color3d' and array 'Color3dArray
[2026-04-05 15:59:31,382][AutoNode][DEBUG] - Defining data type 'colorf[3]' as 'Color3f' and array 'Color3fArray
[2026-04-05 15:59:33,534][AutoNode][DEBUG] - Defining data type 'colorh[3]' as 'Color3h' and array 'Color3hArray
[2026-04-05 15:59:35,651][AutoNode][DEBUG] - Defining data type 'colord[4]' as 'Color4d' and array 'Color4dArray
[2026-04-05 15:59:37,767][AutoNode][DEBUG] - Defining data type 'colorf[4]' as 'Color4f' and array 'Color4fArray
[2026-04-05 15:59:39,940][AutoNode][DEBUG] - Defining data type 'colorh[4]' as 'Color4h' and array 'Color4hArray
[2026-04-05 15:59:42,037][AutoNode][DEBUG] - Defining data type 'double' as 'Double' and array 'DoubleArray
[2026-04-05 15:59:44,094][AutoNode][DEBUG] - Defining data type 'double[2]' as 'Double2' and array 'Double2Array
[2026-04-05 15:59:46,223][AutoNode][DEBUG] - Defining data type 'double[3]' as 'Double3' and array 'Double3Array
[2026-04-05 15:59:48,340][AutoNode][DEBUG] - Defining data type 'double[4]' as 'Double4' and array 'Double4Array
[2026-04-05 15:59:50,469][AutoNode][DEBUG] - Defining data type 'execution' as 'Execution'
[2026-04-05 15:59:52,642][AutoNode][DEBUG] - Defining data type 'float' as 'Float' and array 'FloatArray
[2026-04-05 15:59:54,797][AutoNode][DEBUG] - Defining data type 'float[2]' as 'Float2' and array 'Float2Array
[2026-04-05 15:59:56,941][AutoNode][DEBUG] - Defining data type 'float[3]' as 'Float3' and array 'Float3Array
[2026-04-05 15:59:59,121][AutoNode][DEBUG] - Defining data type 'float[4]' as 'Float4' and array 'Float4Array
[2026-04-05 16:00:01,222][AutoNode][DEBUG] - Defining data type 'frame[4]' as 'Frame' and array 'FrameArray
[2026-04-05 16:00:03,364][AutoNode][DEBUG] - Defining data type 'half' as 'Half' and array 'HalfArray
[2026-04-05 16:00:05,485][AutoNode][DEBUG] - Defining data type 'half[2]' as 'Half2' and array 'Half2Array
[2026-04-05 16:00:07,668][AutoNode][DEBUG] - Defining data type 'half[3]' as 'Half3' and array 'Half3Array
[2026-04-05 16:00:09,807][AutoNode][DEBUG] - Defining data type 'half[4]' as 'Half4' and array 'Half4Array
[2026-04-05 16:00:11,889][AutoNode][DEBUG] - Defining data type 'int' as 'Int' and array 'IntArray
[2026-04-05 16:00:13,978][AutoNode][DEBUG] - Defining data type 'int[2]' as 'Int2' and array 'Int2Array
[2026-04-05 16:00:16,097][AutoNode][DEBUG] - Defining data type 'int[3]' as 'Int3' and array 'Int3Array
[2026-04-05 16:00:18,234][AutoNode][DEBUG] - Defining data type 'int[4]' as 'Int4' and array 'Int4Array
[2026-04-05 16:00:20,343][AutoNode][DEBUG] - Defining data type 'int64' as 'Int64' and array 'Int64Array
[2026-04-05 16:00:22,484][AutoNode][DEBUG] - Defining data type 'matrixd[2]' as 'Matrix2d' and array 'Matrix2dArray
[2026-04-05 16:00:24,628][AutoNode][DEBUG] - Defining data type 'matrixd[3]' as 'Matrix3d' and array 'Matrix3dArray
[2026-04-05 16:00:26,753][AutoNode][DEBUG] - Defining data type 'matrixd[4]' as 'Matrix4d' and array 'Matrix4dArray
[2026-04-05 16:00:28,880][AutoNode][DEBUG] - Defining data type 'normald[3]' as 'Normal3d' and array 'Normal3dArray
[2026-04-05 16:00:31,001][AutoNode][DEBUG] - Defining data type 'normalf[3]' as 'Normal3f' and array 'Normal3fArray
[2026-04-05 16:00:33,139][AutoNode][DEBUG] - Defining data type 'normalh[3]' as 'Normal3h' and array 'Normal3hArray
[2026-04-05 16:00:35,270][AutoNode][DEBUG] - Defining data type 'objectId' as 'ObjectId' and array 'ObjectIdArray
[2026-04-05 16:00:37,392][AutoNode][DEBUG] - Defining data type 'path' as 'Path'
[2026-04-05 16:00:39,542][AutoNode][DEBUG] - Defining data type 'pointd[3]' as 'Point3d' and array 'Point3dArray
[2026-04-05 16:00:41,627][AutoNode][DEBUG] - Defining data type 'pointf[3]' as 'Point3f' and array 'Point3fArray
[2026-04-05 16:00:43,653][AutoNode][DEBUG] - Defining data type 'pointh[3]' as 'Point3h' and array 'Point3hArray
[2026-04-05 16:00:45,794][AutoNode][DEBUG] - Defining data type 'quatd[4]' as 'Quatd' and array 'QuatdArray
[2026-04-05 16:00:47,880][AutoNode][DEBUG] - Defining data type 'quatf[4]' as 'Quatf' and array 'QuatfArray
[2026-04-05 16:00:50,037][AutoNode][DEBUG] - Defining data type 'quath[4]' as 'Quath' and array 'QuathArray
[2026-04-05 16:00:52,200][AutoNode][DEBUG] - Defining data type 'string' as 'String'
[2026-04-05 16:00:54,308][AutoNode][DEBUG] - Defining data type 'target' as 'Target'
[2026-04-05 16:00:56,491][AutoNode][DEBUG] - Defining data type 'texcoordd[2]' as 'TexCoord2d' and array 'TexCoord2dArray
[2026-04-05 16:00:58,651][AutoNode][DEBUG] - Defining data type 'texcoordf[2]' as 'TexCoord2f' and array 'TexCoord2fArray
[2026-04-05 16:01:00,779][AutoNode][DEBUG] - Defining data type 'texcoordh[2]' as 'TexCoord2h' and array 'TexCoord2hArray
[2026-04-05 16:01:03,000][AutoNode][DEBUG] - Defining data type 'texcoordd[3]' as 'TexCoord3d' and array 'TexCoord3dArray
[2026-04-05 16:01:05,144][AutoNode][DEBUG] - Defining data type 'texcoordf[3]' as 'TexCoord3f' and array 'TexCoord3fArray
[2026-04-05 16:01:07,264][AutoNode][DEBUG] - Defining data type 'texcoordh[3]' as 'TexCoord3h' and array 'TexCoord3hArray
[2026-04-05 16:01:09,413][AutoNode][DEBUG] - Defining data type 'timecode' as 'Timecode' and array 'TimecodeArray
[2026-04-05 16:01:11,611][AutoNode][DEBUG] - Defining data type 'token' as 'Token' and array 'TokenArray
[2026-04-05 16:01:13,744][AutoNode][DEBUG] - Defining data type 'uchar' as 'UChar' and array 'UCharArray
[2026-04-05 16:01:15,916][AutoNode][DEBUG] - Defining data type 'uint' as 'UInt' and array 'UIntArray
[2026-04-05 16:01:18,058][AutoNode][DEBUG] - Defining data type 'uint64' as 'UInt64' and array 'UInt64Array
[2026-04-05 16:01:20,113][AutoNode][DEBUG] - Defining data type 'vectord[3]' as 'Vector3d' and array 'Vector3dArray
[2026-04-05 16:01:22,191][AutoNode][DEBUG] - Defining data type 'vectorf[3]' as 'Vector3f' and array 'Vector3fArray
[2026-04-05 16:01:24,340][AutoNode][DEBUG] - Defining data type 'vectorh[3]' as 'Vector3h' and array 'Vector3hArray
[2026-04-05 16:02:07,333][trimesh.util][DEBUG] - falling back to hashlib hashing: `pip install xxhash`for 50x faster cache checks
[2026-04-05 16:16:40,675][asyncio][DEBUG] - Using selector: EpollSelector
[2026-04-05 16:16:47,821][AutoNode][DEBUG] - Defining data type 'any' as 'Any'
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'bool' as 'Bool' and array 'BoolArray
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'bundle' as 'Bundle'
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'colord[3]' as 'Color3d' and array 'Color3dArray
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'colorf[3]' as 'Color3f' and array 'Color3fArray
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'colorh[3]' as 'Color3h' and array 'Color3hArray
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'colord[4]' as 'Color4d' and array 'Color4dArray
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'colorf[4]' as 'Color4f' and array 'Color4fArray
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'colorh[4]' as 'Color4h' and array 'Color4hArray
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'double' as 'Double' and array 'DoubleArray
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'double[2]' as 'Double2' and array 'Double2Array
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'double[3]' as 'Double3' and array 'Double3Array
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'double[4]' as 'Double4' and array 'Double4Array
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'execution' as 'Execution'
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'float' as 'Float' and array 'FloatArray
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'float[2]' as 'Float2' and array 'Float2Array
[2026-04-05 16:16:47,822][AutoNode][DEBUG] - Defining data type 'float[3]' as 'Float3' and array 'Float3Array
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'float[4]' as 'Float4' and array 'Float4Array
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'frame[4]' as 'Frame' and array 'FrameArray
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'half' as 'Half' and array 'HalfArray
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'half[2]' as 'Half2' and array 'Half2Array
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'half[3]' as 'Half3' and array 'Half3Array
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'half[4]' as 'Half4' and array 'Half4Array
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'int' as 'Int' and array 'IntArray
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'int[2]' as 'Int2' and array 'Int2Array
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'int[3]' as 'Int3' and array 'Int3Array
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'int[4]' as 'Int4' and array 'Int4Array
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'int64' as 'Int64' and array 'Int64Array
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'matrixd[2]' as 'Matrix2d' and array 'Matrix2dArray
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'matrixd[3]' as 'Matrix3d' and array 'Matrix3dArray
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'matrixd[4]' as 'Matrix4d' and array 'Matrix4dArray
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'normald[3]' as 'Normal3d' and array 'Normal3dArray
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'normalf[3]' as 'Normal3f' and array 'Normal3fArray
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'normalh[3]' as 'Normal3h' and array 'Normal3hArray
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'objectId' as 'ObjectId' and array 'ObjectIdArray
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'path' as 'Path'
[2026-04-05 16:16:47,823][AutoNode][DEBUG] - Defining data type 'pointd[3]' as 'Point3d' and array 'Point3dArray
[2026-04-05 16:16:47,824][AutoNode][DEBUG] - Defining data type 'pointf[3]' as 'Point3f' and array 'Point3fArray
